t,disp,rect
0.000499966668888741,6.36156360530866,0
0.000503966402239851,3.9643917254965,1
0.000507966135590961,2.24851912891428,1
0.000511965868942071,1.32176100603298,1
0.00051596560229318,1.2423388751697,1
0.00051996533564429,2.01522181216666,1
0.0005239650689954,3.5918182647246,1
0.00052796480234651,5.8730362952423,1
0.00053196453569762,8.71551672636516,1
0.00053596426904873,11.9406443771499,1
0.00053996400239984,15.3457697657798,1
0.00054396373575095,18.7169371998728,1
0.00054796346910206,21.8423223961118,1
0.00055196320245317,24.5255385694827,0
0.00055596293580428,26.5979768894977,0
0.00055996266915539,27.9294054979549,0
0.0005639624025065,28.436158463912,0
0.000567962135857609,28.0863966628933,0
0.000571961869208719,26.9021077197111,0
0.000575961602559829,24.9577195543249,0
0.000579961335910939,22.3754171999969,0
0.000583961069262049,19.3174605936849,0
0.000587960802613159,15.9759884984002,0
0.000591960535964269,12.5609494358565,0
0.000595960269315379,9.28691589688823,0
0.000599960002666489,6.35960706562874,0
0.000603959736017599,3.96296410150034,1
0.000607959469368709,2.24758926834042,1
0.000611959202719819,1.32127698205688,1
0.000615958936070929,1.24223506883909,1
0.000619958669422039,2.01542530949869,1
0.000623958402773148,3.59225435306041,1
0.000627958136124258,5.87363293715245,1
0.000631957869475368,8.71620797103066,1
0.000635957602826478,11.9413727365321,1
0.000639957336177588,15.3464876351052,1
0.000643957069528698,18.7176074391151,1
0.000647956802879808,21.8429182122039,1
0.000651956536230918,24.5260428494955,0
0.000655956269582028,26.5983811349348,0
0.000659956002933138,27.9297085018041,0
0.000663955736284248,28.4363648573535,0
0.000667955469635358,28.086515439713,0
0.000671955202986468,26.9021508254026,0
0.000675954936337578,24.9577006052448,0
0.000679954669688688,22.375350377093,0
0.000683954403039797,19.317359736273,0
0.000687954136390907,15.9758664069344,0
0.000691953869742017,12.5608173790232,0
0.000695953603093127,9.28678330784485,0
0.000699953336444237,6.35948140473451,0
0.000703953069795347,3.96285085826017,1
0.000707952803146457,2.2474920731596,1
0.000711952536497567,1.32119779839284,1
0.000715952269848677,1.24217443798888,1
0.000719952003199787,2.01538262313992,1
0.000723951736550897,3.59222813234599,1
0.000727951469902007,5.87362110126745,1
0.000731951203253116,8.71620808233094,1
0.000735950936604226,11.9413822134361,1
0.000739950669955336,15.3465039276062,1
0.000743950403306446,18.7176281649864,1
0.000747950136657556,21.8429412546027,1
0.000751949870008666,24.5260664187062,0
0.000755949603359776,26.5984037984396,0
0.000759949336710886,27.9297291877678,0
0.000763949070061996,28.4363828370286,0
0.000767948803413106,28.0865302942878,0
0.000771948536764216,26.9021624025133,0
0.000775948270115326,24.9577089698384,0
0.000779948003466436,22.3753557606404,0
0.000783947736817545,19.3173624875661,0
0.000787947470168655,15.9758669469128,0
0.000791947203519765,12.5608161613208,0
0.000795946936870875,9.28678078605415,0
0.000799946670221985,6.35947800679158,0
0.000803946403573095,3.96284696785733,1
0.000807946136924205,2.24748801771544,1
0.000811945870275315,1.32119384283632,1
0.000815945603626425,1.24217078344487,1
0.000819945336977535,2.01537940952243,1
0.000823945070328645,3.59222544385886,1
0.000827944803679755,5.87361897386425,1
0.000831944537030865,8.71620651228096,1
0.000835944270381975,11.9413811662663,1
0.000839944003733084,15.3465033468275,1
0.000843943737084194,18.7176279801536,1
0.000847943470435304,21.842941388395,1
0.000851943203786414,24.5260667928397,0
0.000855942937137524,26.5984043383313,0
0.000859942670488634,27.9297298259591,0
0.000863942403839744,28.4363835154467,0
0.000867942137190854,28.0865309654719,0
0.000871941870541964,26.9021630299642,0
0.000875941603893074,24.9577095276648,0
0.000879941337244184,22.3753562326781,0
0.000883941070595294,19.3173628661372,0
0.000887940803946404,15.9758672313752,0
0.000891940537297514,12.5608163565381,0
0.000895940270648623,9.28678090089084,0
0.000899940003999733,6.35947805271444,0
0.000903939737350843,3.96284695769942,1
0.000907939470701953,2.24748796463742,1
0.000911939204053063,1.3211937595008,1
0.000915938937404173,1.24217068140357,1
0.000919938670755283,2.01537929880402,1
0.000923938404106393,3.59222533273622,1
0.000927938137457503,5.87361886877452,1
0.000931937870808613,8.71620641786878,1
0.000935937604159723,11.9413810855203,1
0.000939937337510833,15.3465032812809,1
0.000943937070861943,18.717627930124,1
0.000947936804213053,21.8429413532394,1
0.000951936537564162,24.526066771208,0
0.000955936270915272,26.5984043284028,0
0.000959936004266382,27.9297298256535,0
0.000963935737617492,28.436383522602,0
0.000967935470968602,28.086530977987,0
0.000971935204319712,26.9021630459061,0
0.000975934937670822,24.9577095453414,0
0.000979934671021932,22.3753562506813,0
0.000983934404373042,19.3173628833595,0
0.000987934137724152,15.9758672470053,0
0.000991933871075262,12.5608163700405,0
0.000995933604426372,9.28678091197405,0
0.000999933337777481,6.35947806129243,0
0.00100393307112859,3.96284696384991,0
0.0010079328044797,2.24748796854573,0
0.00101193253783081,1.32119375947993,0
0.00101593227118192,1.24217062151647,0
0.00101993200453303,2.01537849724617,0
0.00102393173788414,3.59221896467363,0
0.00102793147123525,5.87358329749089,0
0.00103193120458636,8.71605285335885,0
0.00103593093793747,11.9408366195471,0
0.00103993067128858,15.3448509689096,0
0.00104393040463969,18.7132080119575,0
0.0010479301379908,21.832291894376,0
0.00105192987134191,24.5025735249633,0
0.00105592960469302,26.5503454303711,0
0.00105992933804413,27.8376467844493,0
0.00106392907139524,28.2697866489597,0
0.00106792880474635,27.8000497322696,0
0.00107192853809746,26.431369373514,0
0.00107592827144857,24.2149613424648,0
0.00107992800479968,21.2461136419872,0
0.00108392773815079,17.657507255189,0
0.0010879274715019,13.6105885050089,0
0.00109192720485301,9.28561644932875,0
0.00109592693820412,4.87106336948785,0
0.00109992667155523,0.553051745277082,0
0.00110392640490634,-3.49453023220008,0
0.00110792613825745,-7.11867462832541,0
0.00111192587160856,-10.1942154699763,0
0.00111592560495967,-12.6287965474422,0
0.00111992533831078,-14.36568253321,0
0.00112392507166189,-15.3843972566941,0
0.001127924805013,-15.6993092897839,0
0.00113192453836411,-15.3564025544673,0
0.00113592427171522,-14.4285620924392,0
0.00113992400506633,-13.0097684278223,0
0.00114392373841744,-11.2086265194666,0
0.00114792347176855,-9.14165784368665,0
0.00115192320511966,-6.92675938322837,0
0.00115592293847077,-4.67718553648796,0
0.00115992267182188,-2.49634363777097,0
0.00116392240517299,-0.473616946032225,0
0.0011679221385241,1.31865321062781,0
0.00117192187187521,2.82697610195133,0
0.00117592160522632,4.01733701798872,0
0.00117992133857743,4.87473149159016,0
0.00118392107192854,5.40175352793036,0
0.00118792080527965,5.61642141775943,0
0.00119192053863076,5.54944761802527,0
0.00119592027198187,5.24116704041686,0
0.00119992000533298,4.73833222682492,0
0.00120391973868409,4.09096635570453,0
0.0012079194720352,3.34943834614718,0
0.00121191920538631,2.56189129481523,0
0.00121591893873742,1.77211892281525,0
0.00121991867208853,1.01794730375877,0
0.00122391840543964,0.330143266982947,0
0.00122791813879075,-0.268161517273336,0
0.00123191787214186,-0.761569182767987,0
0.00123591760549297,-1.14209693715961,0
0.00123991733884408,-1.40851593174714,0
0.00124391707219519,-1.5654313748473,0
0.0012479168055463,-1.6221901766738,0
0.00125191653889741,-1.59169973153298,0
0.00125591627224852,-1.4892343572164,0
0.00125991600559963,-1.33129547687811,0
0.00126391573895074,-1.13457894829331,0
0.00126791547230185,-0.915089094148884,0
0.00127191520565296,-0.687424949686854,0
0.00127591493900407,-0.464250868165497,0
0.00127991467235518,-0.255951589436352,0
0.00128391440570629,-0.0704616776266499,0
0.0012879141390574,0.0867488201429626,0
0.00129191387240851,0.212556417116969,0
0.00129591360575962,0.305961373846017,0
0.00129991333911073,0.367788884401066,0
0.00130391307246184,0.400342680077544,0
0.00130791280581295,0.407037501039037,0
0.00131191253916406,0.39203374800517,0
0.00131591227251517,0.359893687379306,0
0.00131991200586628,0.315274200940657,0
0.00132391173921739,0.262666569611463,0
0.0013279114725685,0.206189437522875,0
0.00133191120591961,0.149437139929975,0
0.00133591093927072,0.095382159404111,0
0.00133991067262183,0.0463277030389391,0
0.00134391040597294,0.00390431778555378,0
0.00134791013932405,-0.0308969186116759,0
0.00135190987267516,-0.057662817771389,0
0.00135590960602626,-0.0764764388735818,0
0.00135990933937738,-0.0878233612632906,0
0.00136390907272848,-0.0924931117312302,0
0.00136790880607959,-0.0914819744325022,0
0.0013719085394307,-0.085902228976937,0
0.00137590827278181,-0.0769016069414102,0
0.00137990800613292,-0.0655955131804958,0
0.00138390773948403,-0.0530133944877533,0
0.00138790747283514,-0.0400596061646088,0
0.00139190720618625,-0.0274882617920814,0
0.00139590693953736,-0.0158908719946236,0
0.00139990667288847,-0.00569508912840151,0
0.00140390640623958,0.0028274303439247,0
0.00140790613959069,0.0095461717698884,0
0.0014119058729418,0.014452035710716,0
0.00141590560629291,0.0176347337263058,0
0.00141990533964402,0.0192590883978453,0
0.00142390507299513,0.0195417462173762,0
0.00142790480634624,0.0187295052653307,0
0.00143190453969735,0.0170801430591333,0
0.00143590427304846,0.0148463233832557,0
0.00143990400639957,0.0122628798139037,0
0.00144390373975068,0.00953752916025979,0
0.00144790347310179,0.00684486708915614,0
0.0014519032064529,0.00432334390319132,0
0.00145590293980401,0.00207481065843082,0
0.00145990267315512,0.000166161753993574,0
0.00146390240650623,-0.00136742495392596,0
0.00146790213985734,-0.00251814164402341,0
0.00147190187320845,-0.0033005548364921,0
0.00147590160655956,-0.00374636467418739,0
0.00147990133991067,-0.00389925788564394,0
0.00148390107326178,-0.00381012141018907,0
0.00148790080661289,-0.00353281096037707,0
0.001491900539964,-0.00312059943342293,0
0.00149590027331511,-0.00262336734460388,0
0.00149990000666622,-0.00208554360191393,0
0.00150389974001733,-0.00154476127964767,0
0.00150789947336844,-0.00103116004480515,0
0.00151189920671955,-0.00056724430753396,0
0.00151589894007066,-0.000168193218599429,0
0.00151989867342177,0.000157485859409699,0
0.00152389840677288,0.000407066256005719,0
0.00152789814012399,0.000582571123723454,0
0.0015318978734751,0.000689688730496185,0
0.00153589760682621,0.000736705475999784,0
0.00153989734017732,0.000733512680221371,0
0.00154389707352843,0.000690727649599287,0
0.00154789680687954,0.000618954845272766,0
0.00155189654023065,0.000528199820626643,0
0.00155589627358176,0.000427437401530847,0
0.00155989600693287,0.000324326590688348,0
0.00156389574028398,0.000225057950877115,0
0.00156789547363509,0.00013431468126837,0
0.0015718952069862,5.53260579229959e-05,0
0.00157589494033731,-1.00089005635663e-05,0
0.00157989467368842,-6.09490682706331e-05,0
0.00158389440703953,-9.77099657150108e-05,0
0.00158789414039064,-0.000121250969612734,0
0.00159189387374175,-0.000133065364921248,0
0.00159589360709286,-0.000134984469326228,0
0.00159989334044397,-0.000129003922018367,0
0.00160389307379508,-0.000117137283691303,0
0.00160789280714619,-0.000101299471256994,0
0.0016118925404973,-8.32203318152125e-05,0
0.00161589227384841,-6.43868884145355e-05,0
0.00161989200719952,-4.60114730420383e-05,0
0.00162389174055063,-2.90220802144108e-05,0
0.00162789147390174,-1.40707867903685e-05,0
0.00163189120725285,-1.55593531469356e-06,0
0.00163589094060396,8.34609354508261e-06,0
0.00163989067395507,1.56433546802858e-05,0
0.00164389040730618,2.04884072710707e-05,0
0.00164789014065729,2.31387530802815e-05,0
0.0016518898740084,2.39198078390426e-05,0
0.00165588960735951,2.31919644627983e-05,0
0.00165988934071062,2.13227416106769e-05,0
0.00166388907406173,1.8664509455107e-05,0
0.00166788880741284,1.55378617211485e-05,0
0.00167188854076395,1.22203665601975e-05,0
0.00167588827411506,8.94017955098187e-06,0
0.00167988800746617,5.87383576101385e-06,0
0.00168388774081728,3.14744618267313e-06,0
0.00168788747416839,8.40496244176382e-07,0
0.0016918872075195,-1.00853164429527e-06,0
0.00169588694087061,-2.39542594101701e-06,0
0.00169988667422172,-3.34302780610768e-06,0
0.00170388640757283,-3.89404350472471e-06,0
0.00170788614092394,-4.10429044658755e-06,0
0.00171188587427505,-4.03666782449628e-06,0
0.00171588560762616,-3.75603827263149e-06,0
0.00171988534097727,-3.32511436900103e-06,0
0.00172388507432838,-2.80136590222721e-06,0
0.00172788480767949,-2.23490191521539e-06,0
0.0017318845410306,-1.66723572459253e-06,0
0.00173588427438171,-1.13081054127393e-06,0
0.00173988400773282,-6.49146434316331e-07,0
0.00174388374108393,-2.37464182384643e-07,0
0.00174788347443504,9.63542003380782e-08,0
0.00175188320778615,3.50597096813996e-07,0
0.00175588294113726,5.2845960772557e-07,0
0.00175988267448837,6.36777878426801e-07,0
0.00176388240783948,6.8483437716299e-07,0
0.00176788214119059,6.83286963927241e-07,0
0.0017718818745417,6.43255854095581e-07,0
0.00177588160789281,5.75585997706158e-07,0
0.00177988134124392,4.90288449591176e-07,0
0.00178388107459503,3.96153223858622e-07,0
0.00178788080794614,3.00517919107834e-07,0
0.00179188054129725,2.09170909929325e-07,0
0.00179588027464836,1.26364844703517e-07,0
0.00179988000799947,5.49152091310774e-08,0
0.00180387974135058,-3.64059198988104e-09,0
0.00180787947470169,-4.88462253525884e-08,0
0.0018118792080528,-8.11112547750545e-08,0
0.00181587894140391,-1.0149422205877e-07,0
0.00181987867475502,-1.11496853736217e-07,0
0.00182387840810613,-1.12878759311287e-07,0
0.00182787814145724,-1.0749871919616e-07,0
0.00183187787480835,-9.71857673614464e-08,0
0.00183587760815946,-8.36408392610963e-08,0
0.00183987734151057,-6.83678189631279e-08,0
0.00184387707486168,-5.26313820847851e-08,0
0.00184787680821279,-3.74380652195609e-08,0
0.0018518765415639,-2.35364489754743e-08,0
0.00185587627491501,-1.1432157817006e-08,0
0.00185987600826612,-1.41348597859205e-09,0
0.00186387574161723,6.41621617103584e-09,0
0.00186787547496834,1.21027846529747e-08,0
0.00187187520831945,1.5804936670051e-08,0
0.00187587494167056,1.77596383687269e-08,0
0.00187987467502167,1.8250770122046e-08,0
0.00188387440837278,1.75821574371105e-08,0
0.00188787414172389,1.60555422752102e-08,0
0.00189187387507499,1.39536538854586e-08,0
0.00189587360842611,1.15282069131511e-08,0
0.00189987334177721,8.99240784738265e-09,0
0.00190387307512832,6.51738411482748e-09,0
0.00190787280847943,4.23185500269718e-09,0
0.00191187254183054,2.22432949169461e-09,0
0.00191587227518165,5.4713121989512e-10,0
0.00191987200853276,-7.78396815702583e-10,0
0.00192387174188387,-1.75607704411542e-09,0
0.00192787147523498,-2.40894724359682e-09,0
0.00193187120858609,-2.77355121330147e-09,0
0.0019358709419372,-2.89474658517175e-09,0
0.00193987067528831,-2.82121336786182e-09,0
0.00194387040863942,-2.60176438723769e-09,0
0.00194787014199053,-2.28248918655539e-09,0
0.00195186987534164,-1.90470732206841e-09,0
0.00195586960869275,-1.50366540820685e-09,0
0.00195986934204386,-1.10788396539503e-09,0
0.00196386907539497,-7.39043735586043e-10,0
0.00196786880874608,-4.12294902524911e-10,0
0.00197186854209719,-1.36874637155994e-10,0
0.0019758682754483,8.30734020264974e-11,0
0.00197986800879941,2.47571446204698e-10,0
0.00198386774215052,3.59850556333019e-10,0
0.00198786747550163,4.25426534448697e-10,0
0.00199186720885274,4.51255016465661e-10,0
0.00199586694220385,4.44996765843404e-10,0
0.00199986667555496,4.14410661382312e-10,0
0.00200386640890607,3.66882550478259e-10,1
0.00200786614225718,3.23538207171819e-10,1
0.00201186587560829,2.24518036622096e-09,1
0.0020158656089594,6.043421258773e-08,1
0.00201986534231051,8.00779430668441e-07,1
0.00202386507566162,6.36630647923493e-06,1
0.00202786480901273,3.55688746466703e-05,1
0.00203186454236384,0.000153561736348141,1
0.00203586427571495,0.000544463078403731,1
0.00203986400906606,0.00165230955009158,1
0.00204386374241717,0.00441991556466931,1
0.00204786347576828,0.0106494565808862,1
0.00205186320911939,0.0234932443399469,0
0.0020558629424705,0.0480588965280813,0
0.00205986267582161,0.0920830400963416,0
0.00206386240917272,0.166596872903283,0
0.00206786214252383,0.28648124530512,0
0.00207186187587494,0.470793672255214,0
0.00207586160922605,0.742748202959648,0
0.00207986134257716,1.12924260894167,0
0.00208386107592827,1.65985562853035,0
0.00208786080927938,2.36527874242184,0
0.00209186054263049,3.27519992116295,0
0.0020958602759816,4.41571754293115,0
0.00209986000933271,5.80642631642971,0
0.00210385974268382,7.45737719641685,1
0.00210785947603493,9.36616259719467,1
0.00211185920938604,11.5154092317014,1
0.00211585894273715,13.8709672293929,1
0.00211985867608826,16.3810618312357,1
0.00212385840943937,18.9766225876742,1
0.00212785814279048,21.5729281561495,1
0.00213185787614159,24.0726089695626,1
0.0021358576094927,26.3699431750647,1
0.00213985734284381,28.356271706282,1
0.00214385707619492,29.9262544469888,1
0.00214785680954603,30.9845991946435,1
0.00215185654289714,31.4528261525315,0
0.00215585627624825,31.275589863387,0
0.00215985600959936,30.4260734623165,0
0.00216385574295047,28.9100004678951,0
0.00216785547630158,26.7678777669468,0
0.00217185520965269,24.0751869438177,0
0.0021758549430038,20.9403725274356,0
0.00217985467635491,17.5006247593386,0
0.00218385440970602,13.9156093557888,0
0.00218785414305713,10.3594458296712,0
0.00219185387640824,7.01136875246631,0
0.00219585360975935,4.04561387200204,0
0.00219985334311046,1.62114583488178,0
0.00220385307646157,-0.128119391488015,1
0.00220785280981268,-1.10195037727813,1
0.00221185254316379,-1.24069753309025,1
0.0022158522765149,-0.529948240864634,1
0.00221985200986601,0.997431994266833,1
0.00222385174321712,3.26208206399723,1
0.00222785147656823,6.14178038363899,1
0.00223185120991934,9.47777559786334,1
0.00223585094327045,13.0834780197853,1
0.00223985067662156,16.755019210207,1
0.00224385040997267,20.2830593023696,1
0.00224785014332378,23.4651315276308,1
0.00225184987667489,26.1177665008362,0
0.002255849610026,28.0876386841155,0
0.00225984934337711,29.2610253014237,0
0.00226384907672822,29.5709624701562,0
0.00226784881007933,29.0016200717235,0
0.00227184854343044,27.5895879954559,0
0.00227584827678155,25.4219604135899,0
0.00227984801013266,22.6313078403651,0
0.00228384774348377,19.3878245613458,0
0.00228784747683488,15.8891184272877,0
0.00229184721018599,12.3482599533746,0
0.0022958469435371,8.98081953857288,0
0.00229984667688821,5.99168917730563,0
0.00230384641023932,3.56250428413892,1
0.00230784614359043,1.84045046782997,1
0.00231184587694154,0.929160013719757,1
0.00231584561029265,0.882276994571269,1
0.00231984534364376,1.70010509708491,1
0.00232384507699487,3.32955876136869,1
0.00232784481034598,5.66742942884276,1
0.00233184454369709,8.56676927516537,1
0.0023358442770482,11.8459989232216,1
0.00233984401039931,15.3001755754209,1
0.00234384374375042,18.7137236097368,1
0.00234784347710153,21.8738382695687,1
0.00235184321045264,24.5837295870746,0
0.00235584294380375,26.6748807657727,0
0.00235984267715486,28.0175531858089,0
0.00236384241050597,28.5288766335941,0
0.00236784214385708,28.1780129520072,0
0.00237184187720819,26.988065274746,0
0.0023758416105593,25.0346111523658,0
0.00237984134391041,22.4409517641092,0
0.00238384107726152,19.370376278207,0
0.00238784081061263,16.0159268535953,0
0.00239184054396374,12.5883046322837,0
0.00239584027731485,9.30267178441353,0
0.00239984001066596,6.3651731508351,0
0.00240383974401707,3.96001953387255,1
0.00240783947736818,2.23794179709911,1
0.00241183921071929,1.3067417260142,1
0.0024158389440704,1.22453594822426,1
0.00241983867742151,1.99612020962771,1
0.00242383841077261,3.57268358476276,1
0.00242783814412373,5.85488936110029,1
0.00243183787747484,8.6991262720362,1
0.00243583761082594,11.9265347592424,1
0.00243983734417706,15.334240398646,1
0.00244383707752817,18.7080903983621,1
0.00244783681087927,21.8360964838679,1
0.00245183654423038,24.5217434254,0
0.00245583627758149,26.5963295162407,0
0.0024598360109326,27.9295636627916,0
0.00246383574428371,28.4377509468169,0
0.00246783547763482,28.0890491192187,0
0.00247183521098593,26.9054636006056,0
0.00247583494433704,24.9614559100986,0
0.00247983467768815,22.3792555088144,0
0.00248383441103926,19.3211730051294,0
0.00248783414439037,15.979400058391,0
0.00249183387774148,12.563936969925,0
0.00249583361109259,9.2894042797635,0
0.0024998333444437,6.3615636053086,0
0.00250383307779481,3.96439172549634,1
0.00250783281114592,2.24851912891395,1
0.00251183254449703,1.3217610060325,1
0.00251583227784814,1.24233887516912,1
0.00251983201119925,2.01522181216601,1
0.00252383174455036,3.59181826472391,1
0.00252783147790147,5.87303629524161,1
0.00253183121125258,8.71551672636449,1
0.00253583094460369,11.9406443771493,1
0.0025398306779548,15.3457697657793,1
0.00254383041130591,18.7169371998724,1
0.00254783014465702,21.8423223961114,1
0.00255182987800813,24.5255385694823,0
0.00255582961135924,26.5979768894974,0
0.00255982934471035,27.9294054979548,0
0.00256382907806146,28.4361584639121,0
0.00256782881141257,28.0863966628935,0
0.00257182854476368,26.9021077197114,0
0.00257582827811479,24.9577195543252,0
0.0025798280114659,22.3754171999974,0
0.00258382774481701,19.3174605936854,0
0.00258782747816812,15.9759884984007,0
0.00259182721151923,12.560949435857,0
0.00259582694487034,9.28691589688871,0
0.00259982667822145,6.35960706562917,0
0.00260382641157256,3.96296410150058,1
0.00260782614492367,2.24758926834062,1
0.00261182587827478,1.32127698205703,1
0.00261582561162589,1.2422350688392,1
0.002619825344977,2.01542530949874,1
0.00262382507832811,3.59225435306042,1
0.00262782481167922,5.8736329371524,1
0.00263182454503033,8.71620797103057,1
0.00263582427838144,11.941372736532,1
0.00263982401173255,15.346487635105,1
0.00264382374508366,18.7176074391149,1
0.00264782347843477,21.8429182122037,1
0.00265182321178588,24.5260428494951,0
0.00265582294513699,26.5983811349344,0
0.0026598226784881,27.9297085018038,0
0.00266382241183921,28.4363648573533,0
0.00266782214519032,28.0865154397128,0
0.00267182187854143,26.9021508254024,0
0.00267582161189254,24.9577006052447,0
0.00267982134524365,22.3753503770929,0
0.00268382107859476,19.317359736273,0
0.00268782081194587,15.9758664069344,0
0.00269182054529698,12.5608173790233,0
0.00269582027864809,9.28678330784489,0
0.0026998200119992,6.35948140473457,0
0.00270381974535031,3.96285085826005,1
0.00270781947870142,2.24749207315953,1
0.00271181921205253,1.32119779839283,1
0.00271581894540364,1.24217443798892,1
0.00271981867875475,2.01538262314001,1
0.00272381841210586,3.59222813234611,1
0.00272781814545697,5.87362110126761,1
0.00273181787880808,8.71620808233112,1
0.00273581761215919,11.9413822134363,1
0.0027398173455103,15.3465039276063,1
0.00274381707886141,18.7176281649866,1
0.00274781681221252,21.8429412546029,1
0.00275181654556363,24.5260664187061,0
0.00275581627891474,26.5984037984395,0
0.00275981601226585,27.9297291877677,0
0.00276381574561696,28.4363828370286,0
0.00276781547896807,28.0865302942877,0
0.00277181521231918,26.9021624025133,0
0.00277581494567029,24.9577089698384,0
0.0027798146790214,22.3753557606403,0
0.00278381441237251,19.317362487566,0
0.00278781414572362,15.9758669469127,0
0.00279181387907473,12.5608161613207,0
0.00279581361242584,9.28678078605407,0
0.00279981334577695,6.35947800679149,0
0.00280381307912806,3.96284696785706,1
0.00280781281247917,2.24748801771522,1
0.00281181254583028,1.32119384283617,1
0.00281581227918139,1.24217078344478,1
0.0028198120125325,2.0153794095224,1
0.00282381174588361,3.59222544385889,1
