f,mag
599.997002443009,72.2007067652833
799.996003257345,79.3676662860622
999.995004071681,23.3213537723819
1399.99300570035,55.8667339435755
1799.99100732903,28.2566699615498
2199.9890089577,4.8699143253847
2399.98800977204,4.41876322098732
2599.98701058637,1.11451801548447
